id,value,category,score,timestamp,amount,status
3472,sample_value_3472,B,347.20000000000005,2025-01-03 09:51:00,536.56,active
3473,sample_value_3473,C,347.3,2025-01-03 09:52:00,631.09,inactive
3474,sample_value_3474,D,347.40000000000003,2025-01-03 09:53:00,131.15,pending
3475,sample_value_3475,E,347.5,2025-01-03 09:54:00,347.94,active
3476,sample_value_3476,A,347.6,2025-01-03 09:55:00,380.1,inactive
3477,sample_value_3477,B,347.70000000000005,2025-01-03 09:56:00,722.73,pending
3478,sample_value_3478,C,347.8,2025-01-03 09:57:00,463.51,active
3479,sample_value_3479,D,347.90000000000003,2025-01-03 09:58:00,210.69,inactive
3480,sample_value_3480,E,348.0,2025-01-03 09:59:00,886.63,pending
3481,sample_value_3481,A,348.1,2025-01-03 10:00:00,996.24,active
3482,sample_value_3482,B,348.20000000000005,2025-01-03 10:01:00,808.37,inactive
3483,sample_value_3483,C,348.3,2025-01-03 10:02:00,725.98,pending
3484,sample_value_3484,D,348.40000000000003,2025-01-03 10:03:00,96.77,active
3485,sample_value_3485,E,348.5,2025-01-03 10:04:00,130.58,inactive
3486,sample_value_3486,A,348.6,2025-01-03 10:05:00,414.14,pending
3487,sample_value_3487,B,348.70000000000005,2025-01-03 10:06:00,789.6,active
3488,sample_value_3488,C,348.8,2025-01-03 10:07:00,920.61,inactive
3489,sample_value_3489,D,348.90000000000003,2025-01-03 10:08:00,368.48,pending
3490,sample_value_3490,E,349.0,2025-01-03 10:09:00,392.75,active
3491,sample_value_3491,A,349.1,2025-01-03 10:10:00,867.57,inactive
3492,sample_value_3492,B,349.20000000000005,2025-01-03 10:11:00,372.39,pending
3493,sample_value_3493,C,349.3,2025-01-03 10:12:00,502.65,active
3494,sample_value_3494,D,349.40000000000003,2025-01-03 10:13:00,899.78,inactive
3495,sample_value_3495,E,349.5,2025-01-03 10:14:00,637.32,pending
3496,sample_value_3496,A,349.6,2025-01-03 10:15:00,116.41,active
3497,sample_value_3497,B,349.70000000000005,2025-01-03 10:16:00,476.18,inactive
3498,sample_value_3498,C,349.8,2025-01-03 10:17:00,331.98,pending
3499,sample_value_3499,D,349.90000000000003,2025-01-03 10:18:00,847.72,active
3500,sample_value_3500,E,350.0,2025-01-03 10:19:00,214.71,inactive
3501,sample_value_3501,A,350.1,2025-01-03 10:20:00,364.96,pending
3502,sample_value_3502,B,350.20000000000005,2025-01-03 10:21:00,313.04,active
3503,sample_value_3503,C,350.3,2025-01-03 10:22:00,440.76,inactive
3504,sample_value_3504,D,350.40000000000003,2025-01-03 10:23:00,923.7,pending
3505,sample_value_3505,E,350.5,2025-01-03 10:24:00,800.5,active
3506,sample_value_3506,A,350.6,2025-01-03 10:25:00,25.96,inactive
3507,sample_value_3507,B,350.70000000000005,2025-01-03 10:26:00,116.3,pending
3508,sample_value_3508,C,350.8,2025-01-03 10:27:00,838.01,active
3509,sample_value_3509,D,350.90000000000003,2025-01-03 10:28:00,85.08,inactive
3510,sample_value_3510,E,351.0,2025-01-03 10:29:00,454.64,pending
3511,sample_value_3511,A,351.1,2025-01-03 10:30:00,927.45,active
3512,sample_value_3512,B,351.20000000000005,2025-01-03 10:31:00,308.19,inactive
3513,sample_value_3513,C,351.3,2025-01-03 10:32:00,710.56,pending
3514,sample_value_3514,D,351.40000000000003,2025-01-03 10:33:00,977.81,active
3515,sample_value_3515,E,351.5,2025-01-03 10:34:00,211.72,inactive
3516,sample_value_3516,A,351.6,2025-01-03 10:35:00,56.21,pending
3517,sample_value_3517,B,351.70000000000005,2025-01-03 10:36:00,944.66,active
3518,sample_value_3518,C,351.8,2025-01-03 10:37:00,643.27,inactive
3519,sample_value_3519,D,351.90000000000003,2025-01-03 10:38:00,843.65,pending
3520,sample_value_3520,E,352.0,2025-01-03 10:39:00,917.79,active
3521,sample_value_3521,A,352.1,2025-01-03 10:40:00,667.47,inactive
3522,sample_value_3522,B,352.20000000000005,2025-01-03 10:41:00,260.56,pending
3523,sample_value_3523,C,352.3,2025-01-03 10:42:00,377.24,active
3524,sample_value_3524,D,352.40000000000003,2025-01-03 10:43:00,272.44,inactive
3525,sample_value_3525,E,352.5,2025-01-03 10:44:00,116.05,pending
3526,sample_value_3526,A,352.6,2025-01-03 10:45:00,709.52,active
3527,sample_value_3527,B,352.70000000000005,2025-01-03 10:46:00,211.35,inactive
3528,sample_value_3528,C,352.8,2025-01-03 10:47:00,508.46,pending
3529,sample_value_3529,D,352.90000000000003,2025-01-03 10:48:00,337.7,active
3530,sample_value_3530,E,353.0,2025-01-03 10:49:00,972.03,inactive
3531,sample_value_3531,A,353.1,2025-01-03 10:50:00,816.71,pending
3532,sample_value_3532,B,353.20000000000005,2025-01-03 10:51:00,696.26,active
3533,sample_value_3533,C,353.3,2025-01-03 10:52:00,857.46,inactive
3534,sample_value_3534,D,353.40000000000003,2025-01-03 10:53:00,973.87,pending
3535,sample_value_3535,E,353.5,2025-01-03 10:54:00,507.09,active
3536,sample_value_3536,A,353.6,2025-01-03 10:55:00,360.28,inactive
3537,sample_value_3537,B,353.70000000000005,2025-01-03 10:56:00,66.48,pending
3538,sample_value_3538,C,353.8,2025-01-03 10:57:00,392.48,active
3539,sample_value_3539,D,353.90000000000003,2025-01-03 10:58:00,619.96,inactive
3540,sample_value_3540,E,354.0,2025-01-03 10:59:00,645.62,pending
3541,sample_value_3541,A,354.1,2025-01-03 11:00:00,511.09,active
3542,sample_value_3542,B,354.20000000000005,2025-01-03 11:01:00,269.04,inactive
3543,sample_value_3543,C,354.3,2025-01-03 11:02:00,642.21,pending
3544,sample_value_3544,D,354.40000000000003,2025-01-03 11:03:00,559.76,active
3545,sample_value_3545,E,354.5,2025-01-03 11:04:00,206.18,inactive
3546,sample_value_3546,A,354.6,2025-01-03 11:05:00,357.6,pending
3547,sample_value_3547,B,354.70000000000005,2025-01-03 11:06:00,464.66,active
3548,sample_value_3548,C,354.8,2025-01-03 11:07:00,688.06,inactive
3549,sample_value_3549,D,354.90000000000003,2025-01-03 11:08:00,606.43,pending
3550,sample_value_3550,E,355.0,2025-01-03 11:09:00,601.38,active
3551,sample_value_3551,A,355.1,2025-01-03 11:10:00,768.07,inactive
3552,sample_value_3552,B,355.20000000000005,2025-01-03 11:11:00,225.54,pending
3553,sample_value_3553,C,355.3,2025-01-03 11:12:00,273.5,active
3554,sample_value_3554,D,355.40000000000003,2025-01-03 11:13:00,644.31,inactive
3555,sample_value_3555,E,355.5,2025-01-03 11:14:00,64.05,pending
3556,sample_value_3556,A,355.6,2025-01-03 11:15:00,820.02,active
3557,sample_value_3557,B,355.70000000000005,2025-01-03 11:16:00,36.35,inactive
3558,sample_value_3558,C,355.8,2025-01-03 11:17:00,29.64,pending
3559,sample_value_3559,D,355.90000000000003,2025-01-03 11:18:00,316.37,active
3560,sample_value_3560,E,356.0,2025-01-03 11:19:00,136.61,inactive
3561,sample_value_3561,A,356.1,2025-01-03 11:20:00,695.83,pending
3562,sample_value_3562,B,356.20000000000005,2025-01-03 11:21:00,225.31,active
3563,sample_value_3563,C,356.3,2025-01-03 11:22:00,801.28,inactive
3564,sample_value_3564,D,356.40000000000003,2025-01-03 11:23:00,940.49,pending
3565,sample_value_3565,E,356.5,2025-01-03 11:24:00,279.25,active
3566,sample_value_3566,A,356.6,2025-01-03 11:25:00,42.14,inactive
3567,sample_value_3567,B,356.70000000000005,2025-01-03 11:26:00,181.55,pending
3568,sample_value_3568,C,356.8,2025-01-03 11:27:00,541.56,active
3569,sample_value_3569,D,356.90000000000003,2025-01-03 11:28:00,727.65,inactive
3570,sample_value_3570,E,357.0,2025-01-03 11:29:00,879.04,pending
3571,sample_value_3571,A,357.1,2025-01-03 11:30:00,370.79,active
3572,sample_value_3572,B,357.20000000000005,2025-01-03 11:31:00,617.55,inactive
3573,sample_value_3573,C,357.3,2025-01-03 11:32:00,887.6,pending
3574,sample_value_3574,D,357.40000000000003,2025-01-03 11:33:00,272.66,active
3575,sample_value_3575,E,357.5,2025-01-03 11:34:00,600.11,inactive
3576,sample_value_3576,A,357.6,2025-01-03 11:35:00,582.16,pending
3577,sample_value_3577,B,357.70000000000005,2025-01-03 11:36:00,376.82,active
3578,sample_value_3578,C,357.8,2025-01-03 11:37:00,735.35,inactive
3579,sample_value_3579,D,357.90000000000003,2025-01-03 11:38:00,852.22,pending
3580,sample_value_3580,E,358.0,2025-01-03 11:39:00,10.34,active
3581,sample_value_3581,A,358.1,2025-01-03 11:40:00,687.26,inactive
3582,sample_value_3582,B,358.20000000000005,2025-01-03 11:41:00,200.11,pending
3583,sample_value_3583,C,358.3,2025-01-03 11:42:00,334.9,active
3584,sample_value_3584,D,358.40000000000003,2025-01-03 11:43:00,358.57,inactive
3585,sample_value_3585,E,358.5,2025-01-03 11:44:00,820.57,pending
3586,sample_value_3586,A,358.6,2025-01-03 11:45:00,858.16,active
3587,sample_value_3587,B,358.70000000000005,2025-01-03 11:46:00,252.06,inactive
3588,sample_value_3588,C,358.8,2025-01-03 11:47:00,67.17,pending
3589,sample_value_3589,D,358.90000000000003,2025-01-03 11:48:00,141.78,active
3590,sample_value_3590,E,359.0,2025-01-03 11:49:00,701.94,inactive
3591,sample_value_3591,A,359.1,2025-01-03 11:50:00,825.61,pending
3592,sample_value_3592,B,359.20000000000005,2025-01-03 11:51:00,974.48,active
3593,sample_value_3593,C,359.3,2025-01-03 11:52:00,472.96,inactive
3594,sample_value_3594,D,359.40000000000003,2025-01-03 11:53:00,59.14,pending
3595,sample_value_3595,E,359.5,2025-01-03 11:54:00,118.55,active
3596,sample_value_3596,A,359.6,2025-01-03 11:55:00,131.38,inactive
3597,sample_value_3597,B,359.70000000000005,2025-01-03 11:56:00,301.15,pending
3598,sample_value_3598,C,359.8,2025-01-03 11:57:00,972.82,active
3599,sample_value_3599,D,359.90000000000003,2025-01-03 11:58:00,274.08,inactive
3600,sample_value_3600,E,360.0,2025-01-03 11:59:00,851.82,pending
3601,sample_value_3601,A,360.1,2025-01-03 12:00:00,47.29,active
3602,sample_value_3602,B,360.20000000000005,2025-01-03 12:01:00,296.54,inactive
3603,sample_value_3603,C,360.3,2025-01-03 12:02:00,223.12,pending
3604,sample_value_3604,D,360.40000000000003,2025-01-03 12:03:00,994.75,active
3605,sample_value_3605,E,360.5,2025-01-03 12:04:00,910.01,inactive
3606,sample_value_3606,A,360.6,2025-01-03 12:05:00,550.82,pending
3607,sample_value_3607,B,360.70000000000005,2025-01-03 12:06:00,663.87,active
3608,sample_value_3608,C,360.8,2025-01-03 12:07:00,993.8,inactive
3609,sample_value_3609,D,360.90000000000003,2025-01-03 12:08:00,876.94,pending
3610,sample_value_3610,E,361.0,2025-01-03 12:09:00,69.76,active
3611,sample_value_3611,A,361.1,2025-01-03 12:10:00,154.95,inactive
3612,sample_value_3612,B,361.20000000000005,2025-01-03 12:11:00,722.95,pending
3613,sample_value_3613,C,361.3,2025-01-03 12:12:00,907.45,active
3614,sample_value_3614,D,361.40000000000003,2025-01-03 12:13:00,757.63,inactive
3615,sample_value_3615,E,361.5,2025-01-03 12:14:00,738.78,pending
3616,sample_value_3616,A,361.6,2025-01-03 12:15:00,965.4,active
3617,sample_value_3617,B,361.70000000000005,2025-01-03 12:16:00,511.53,inactive
3618,sample_value_3618,C,361.8,2025-01-03 12:17:00,879.72,pending
3619,sample_value_3619,D,361.90000000000003,2025-01-03 12:18:00,938.05,active
3620,sample_value_3620,E,362.0,2025-01-03 12:19:00,126.14,inactive
3621,sample_value_3621,A,362.1,2025-01-03 12:20:00,533.05,pending
3622,sample_value_3622,B,362.20000000000005,2025-01-03 12:21:00,763.56,active
3623,sample_value_3623,C,362.3,2025-01-03 12:22:00,923.61,inactive
3624,sample_value_3624,D,362.40000000000003,2025-01-03 12:23:00,297.88,pending
3625,sample_value_3625,E,362.5,2025-01-03 12:24:00,628.42,active
3626,sample_value_3626,A,362.6,2025-01-03 12:25:00,643.14,inactive
3627,sample_value_3627,B,362.70000000000005,2025-01-03 12:26:00,483.86,pending
3628,sample_value_3628,C,362.8,2025-01-03 12:27:00,296.37,active
3629,sample_value_3629,D,362.90000000000003,2025-01-03 12:28:00,802.62,inactive
3630,sample_value_3630,E,363.0,2025-01-03 12:29:00,260.3,pending
3631,sample_value_3631,A,363.1,2025-01-03 12:30:00,810.99,active
3632,sample_value_3632,B,363.20000000000005,2025-01-03 12:31:00,769.4,inactive
3633,sample_value_3633,C,363.3,2025-01-03 12:32:00,856.67,pending
3634,sample_value_3634,D,363.40000000000003,2025-01-03 12:33:00,230.6,active
3635,sample_value_3635,E,363.5,2025-01-03 12:34:00,656.16,inactive
3636,sample_value_3636,A,363.6,2025-01-03 12:35:00,422.53,pending
3637,sample_value_3637,B,363.70000000000005,2025-01-03 12:36:00,654.6,active
3638,sample_value_3638,C,363.8,2025-01-03 12:37:00,360.88,inactive
3639,sample_value_3639,D,363.90000000000003,2025-01-03 12:38:00,29.12,pending
3640,sample_value_3640,E,364.0,2025-01-03 12:39:00,409.98,active
3641,sample_value_3641,A,364.1,2025-01-03 12:40:00,807.25,inactive
3642,sample_value_3642,B,364.20000000000005,2025-01-03 12:41:00,934.54,pending
3643,sample_value_3643,C,364.3,2025-01-03 12:42:00,753.6,active
3644,sample_value_3644,D,364.40000000000003,2025-01-03 12:43:00,792.07,inactive
3645,sample_value_3645,E,364.5,2025-01-03 12:44:00,113.46,pending
3646,sample_value_3646,A,364.6,2025-01-03 12:45:00,124.99,active
3647,sample_value_3647,B,364.70000000000005,2025-01-03 12:46:00,46.39,inactive
3648,sample_value_3648,C,364.8,2025-01-03 12:47:00,771.3,pending
3649,sample_value_3649,D,364.90000000000003,2025-01-03 12:48:00,439.84,active
3650,sample_value_3650,E,365.0,2025-01-03 12:49:00,934.13,inactive
3651,sample_value_3651,A,365.1,2025-01-03 12:50:00,265.29,pending
3652,sample_value_3652,B,365.20000000000005,2025-01-03 12:51:00,194.14,active
3653,sample_value_3653,C,365.3,2025-01-03 12:52:00,855.96,inactive
3654,sample_value_3654,D,365.40000000000003,2025-01-03 12:53:00,797.97,pending
3655,sample_value_3655,E,365.5,2025-01-03 12:54:00,726.27,active
3656,sample_value_3656,A,365.6,2025-01-03 12:55:00,261.02,inactive
3657,sample_value_3657,B,365.70000000000005,2025-01-03 12:56:00,966.91,pending
3658,sample_value_3658,C,365.8,2025-01-03 12:57:00,383.23,active
3659,sample_value_3659,D,365.90000000000003,2025-01-03 12:58:00,667.9,inactive
3660,sample_value_3660,E,366.0,2025-01-03 12:59:00,879.83,pending
3661,sample_value_3661,A,366.1,2025-01-03 13:00:00,452.37,active
3662,sample_value_3662,B,366.20000000000005,2025-01-03 13:01:00,396.96,inactive
3663,sample_value_3663,C,366.3,2025-01-03 13:02:00,633.63,pending
3664,sample_value_3664,D,366.40000000000003,2025-01-03 13:03:00,593.75,active
3665,sample_value_3665,E,366.5,2025-01-03 13:04:00,392.59,inactive
3666,sample_value_3666,A,366.6,2025-01-03 13:05:00,84.0,pending
3667,sample_value_3667,B,366.70000000000005,2025-01-03 13:06:00,298.57,active
3668,sample_value_3668,C,366.8,2025-01-03 13:07:00,796.92,inactive
3669,sample_value_3669,D,366.90000000000003,2025-01-03 13:08:00,558.04,pending
3670,sample_value_3670,E,367.0,2025-01-03 13:09:00,826.15,active
3671,sample_value_3671,A,367.1,2025-01-03 13:10:00,144.79,inactive
3672,sample_value_3672,B,367.20000000000005,2025-01-03 13:11:00,964.99,pending
3673,sample_value_3673,C,367.3,2025-01-03 13:12:00,961.27,active
3674,sample_value_3674,D,367.40000000000003,2025-01-03 13:13:00,783.42,inactive
3675,sample_value_3675,E,367.5,2025-01-03 13:14:00,716.63,pending
3676,sample_value_3676,A,367.6,2025-01-03 13:15:00,385.51,active
3677,sample_value_3677,B,367.70000000000005,2025-01-03 13:16:00,333.18,inactive
3678,sample_value_3678,C,367.8,2025-01-03 13:17:00,373.83,pending
3679,sample_value_3679,D,367.90000000000003,2025-01-03 13:18:00,308.45,active
3680,sample_value_3680,E,368.0,2025-01-03 13:19:00,526.74,inactive
3681,sample_value_3681,A,368.1,2025-01-03 13:20:00,262.01,pending
3682,sample_value_3682,B,368.20000000000005,2025-01-03 13:21:00,285.46,active
3683,sample_value_3683,C,368.3,2025-01-03 13:22:00,838.81,inactive
3684,sample_value_3684,D,368.40000000000003,2025-01-03 13:23:00,189.42,pending
3685,sample_value_3685,E,368.5,2025-01-03 13:24:00,478.76,active
3686,sample_value_3686,A,368.6,2025-01-03 13:25:00,809.64,inactive
3687,sample_value_3687,B,368.70000000000005,2025-01-03 13:26:00,653.07,pending
3688,sample_value_3688,C,368.8,2025-01-03 13:27:00,309.2,active
3689,sample_value_3689,D,368.90000000000003,2025-01-03 13:28:00,562.55,inactive
3690,sample_value_3690,E,369.0,2025-01-03 13:29:00,443.59,pending
3691,sample_value_3691,A,369.1,2025-01-03 13:30:00,862.9,active
3692,sample_value_3692,B,369.20000000000005,2025-01-03 13:31:00,962.03,inactive
3693,sample_value_3693,C,369.3,2025-01-03 13:32:00,840.62,pending
3694,sample_value_3694,D,369.40000000000003,2025-01-03 13:33:00,51.92,active
3695,sample_value_3695,E,369.5,2025-01-03 13:34:00,523.18,inactive
3696,sample_value_3696,A,369.6,2025-01-03 13:35:00,253.4,pending
3697,sample_value_3697,B,369.70000000000005,2025-01-03 13:36:00,67.26,active
3698,sample_value_3698,C,369.8,2025-01-03 13:37:00,851.48,inactive
3699,sample_value_3699,D,369.90000000000003,2025-01-03 13:38:00,726.26,pending
3700,sample_value_3700,E,370.0,2025-01-03 13:39:00,415.54,active
3701,sample_value_3701,A,370.1,2025-01-03 13:40:00,865.73,inactive
3702,sample_value_3702,B,370.20000000000005,2025-01-03 13:41:00,622.04,pending
3703,sample_value_3703,C,370.3,2025-01-03 13:42:00,405.04,active
3704,sample_value_3704,D,370.40000000000003,2025-01-03 13:43:00,750.77,inactive
3705,sample_value_3705,E,370.5,2025-01-03 13:44:00,242.14,pending
3706,sample_value_3706,A,370.6,2025-01-03 13:45:00,187.87,active
3707,sample_value_3707,B,370.70000000000005,2025-01-03 13:46:00,925.58,inactive
3708,sample_value_3708,C,370.8,2025-01-03 13:47:00,116.98,pending
3709,sample_value_3709,D,370.90000000000003,2025-01-03 13:48:00,260.69,active
3710,sample_value_3710,E,371.0,2025-01-03 13:49:00,685.3,inactive
3711,sample_value_3711,A,371.1,2025-01-03 13:50:00,491.51,pending
3712,sample_value_3712,B,371.20000000000005,2025-01-03 13:51:00,534.54,active
3713,sample_value_3713,C,371.3,2025-01-03 13:52:00,982.82,inactive
3714,sample_value_3714,D,371.40000000000003,2025-01-03 13:53:00,758.88,pending
3715,sample_value_3715,E,371.5,2025-01-03 13:54:00,54.4,active
3716,sample_value_3716,A,371.6,2025-01-03 13:55:00,461.23,inactive
3717,sample_value_3717,B,371.70000000000005,2025-01-03 13:56:00,992.58,pending
3718,sample_value_3718,C,371.8,2025-01-03 13:57:00,69.05,active
3719,sample_value_3719,D,371.90000000000003,2025-01-03 13:58:00,652.04,inactive
3720,sample_value_3720,E,372.0,2025-01-03 13:59:00,69.06,pending
3721,sample_value_3721,A,372.1,2025-01-03 14:00:00,185.89,active
3722,sample_value_3722,B,372.20000000000005,2025-01-03 14:01:00,59.74,inactive
3723,sample_value_3723,C,372.3,2025-01-03 14:02:00,704.26,pending
3724,sample_value_3724,D,372.40000000000003,2025-01-03 14:03:00,694.52,active
3725,sample_value_3725,E,372.5,2025-01-03 14:04:00,202.37,inactive
3726,sample_value_3726,A,372.6,2025-01-03 14:05:00,706.91,pending
3727,sample_value_3727,B,372.70000000000005,2025-01-03 14:06:00,796.26,active
3728,sample_value_3728,C,372.8,2025-01-03 14:07:00,767.55,inactive
3729,sample_value_3729,D,372.90000000000003,2025-01-03 14:08:00,134.73,pending
3730,sample_value_3730,E,373.0,2025-01-03 14:09:00,963.2,active
3731,sample_value_3731,A,373.1,2025-01-03 14:10:00,203.17,inactive
3732,sample_value_3732,B,373.20000000000005,2025-01-03 14:11:00,801.06,pending
3733,sample_value_3733,C,373.3,2025-01-03 14:12:00,991.67,active
3734,sample_value_3734,D,373.40000000000003,2025-01-03 14:13:00,848.31,inactive
3735,sample_value_3735,E,373.5,2025-01-03 14:14:00,273.01,pending
3736,sample_value_3736,A,373.6,2025-01-03 14:15:00,154.99,active
3737,sample_value_3737,B,373.70000000000005,2025-01-03 14:16:00,496.65,inactive
3738,sample_value_3738,C,373.8,2025-01-03 14:17:00,677.75,pending
3739,sample_value_3739,D,373.90000000000003,2025-01-03 14:18:00,653.61,active
3740,sample_value_3740,E,374.0,2025-01-03 14:19:00,443.55,inactive
3741,sample_value_3741,A,374.1,2025-01-03 14:20:00,258.43,pending
3742,sample_value_3742,B,374.20000000000005,2025-01-03 14:21:00,256.27,active
3743,sample_value_3743,C,374.3,2025-01-03 14:22:00,267.0,inactive
